MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Sale Type,SalePrice,PropertyAge,PropertyModAge,GarageAge
20,RL,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,Fa,Fa,No,LwQ,299.0,Unf,666.0,GasA,Fa,N,SBrkr,666,0,666,0.0,1,0,Gd,4,Typ,0,None,None,None,0.0,0.0,None,None,N,0,52,Apr,WD ,11.074420502783864,61,57,0.0
60,RL,82.5,17082,Pave,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,PConc,Gd,TA,Av,ALQ,964.0,Unf,1117.0,GasA,Ex,Y,SBrkr,1117,864,1981,1.0,2,1,Gd,8,Typ,1,TA,Attchd,Fin,2.0,522.0,TA,TA,Y,336,104,May,WD ,12.345834587905333,32,18,32.0
50,RL,74.0,16287,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,130.0,BLQ,901.0,GasA,TA,Y,SBrkr,901,450,1351,1.0,1,0,TA,7,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,N,0,0,Jul,WD ,11.711776323715394,82,57,32.0
20,RL,65.0,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,1005.0,GasA,Ex,Y,SBrkr,1005,0,1005,0.0,1,0,TA,6,Typ,1,TA,Attchd,Unf,1.0,319.0,TA,TA,Y,0,0,Jul,WD ,11.801856756822442,50,50,50.0
50,RM,60.0,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,1510.0,GasW,Ex,Y,SBrkr,1584,1208,2792,0.0,2,0,TA,8,Mod,2,TA,Detchd,Unf,2.0,520.0,Fa,TA,Y,0,547,Jun,WD ,12.4529327234617,88,58,88.0
160,RM,41.0,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,318.0,Unf,550.0,GasA,TA,Y,SBrkr,925,550,1475,0.0,2,0,TA,6,Typ,1,TA,Attchd,Unf,1.0,336.0,TA,TA,Y,92,26,May,WD ,11.771436160121729,32,32,32.0
20,RL,80.0,10389,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,No,GLQ,1682.0,Unf,1978.0,GasA,Ex,Y,SBrkr,1978,0,1978,1.0,2,1,Gd,8,Typ,1,Gd,Attchd,RFn,3.0,850.0,TA,TA,Y,188,25,May,WD ,12.669806661762314,7,7,7.0
20,RL,70.0,9658,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1598.0,GasA,Gd,Y,SBrkr,1606,0,1606,0.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,871.0,TA,TA,Y,230,60,Jul,WD ,12.45254202214788,3,3,3.0
20,RL,63.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1158.0,GasA,Ex,Y,SBrkr,1158,0,1158,0.0,1,1,Gd,5,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,50,Aug,WD ,11.874090314181814,5,5,0.0
20,RL,79.0,14122,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,1822.0,GasA,Ex,Y,SBrkr,1822,0,1822,0.0,2,0,Ex,8,Typ,1,Gd,Attchd,RFn,3.0,678.0,TA,TA,Y,0,119,Feb,WD ,12.464583340681674,5,4,5.0
20,RL,64.0,21000,Pave,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35.0,Rec,1809.0,GasA,TA,Y,SBrkr,2259,0,2259,1.0,2,0,Gd,7,Typ,2,Gd,Basment,Unf,2.0,450.0,TA,TA,Y,166,120,Oct,COD,12.287652632522597,54,54,54.0
50,RL,70.0,8737,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,300.0,Unf,1065.0,GasA,Ex,Y,FuseA,915,720,1635,0.0,1,1,TA,6,Typ,1,Gd,Detchd,Unf,2.0,440.0,TA,TA,Y,0,38,May,WD ,12.254862809699606,84,57,57.0
20,RL,72.0,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828.0,Unf,1002.0,GasA,TA,Y,SBrkr,1002,0,1002,1.0,1,0,TA,5,Typ,0,None,Detchd,Unf,2.0,902.0,TA,TA,Y,0,0,Aug,WD ,11.908340237224891,39,39,36.0
60,RL,73.0,8499,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,616.0,GasA,Ex,Y,SBrkr,616,796,1412,0.0,2,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2.0,432.0,TA,TA,Y,0,36,Mar,New,11.963567869487337,1,0,0.0
90,RL,72.0,11072,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1728.0,GasA,TA,Y,SBrkr,1728,0,1728,0.0,2,0,TA,10,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,Nov,WD ,11.884489021402711,43,43,21.0
20,RL,64.0,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,Unf,1282.0,GasA,Ex,Y,SBrkr,1290,0,1290,1.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,662.0,TA,TA,Y,168,0,May,WD ,12.206072645530174,2,2,2.0
20,RL,105.0,15431,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1430.0,Unf,1994.0,GasA,Ex,Y,SBrkr,2046,0,2046,1.0,2,1,Ex,7,Typ,2,Gd,Attchd,Fin,3.0,878.0,TA,TA,Y,188,65,Aug,WD ,13.017002861746503,2,1,2.0
160,FV,34.0,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,729.0,GasA,Gd,Y,SBrkr,742,729,1471,0.0,2,1,TA,6,Typ,0,None,Detchd,Unf,2.0,440.0,TA,TA,Y,0,24,Mar,WD ,12.058152515453552,10,10,10.0
60,RL,90.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956.0,Rec,1522.0,GasA,TA,Y,SBrkr,1548,1066,2614,0.0,2,1,TA,9,Typ,1,TA,Attchd,RFn,2.0,624.0,TA,TA,Y,38,243,Jun,WD ,12.388394202324129,34,11,34.0
60,FV,102.0,11143,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1580.0,GasA,Ex,Y,SBrkr,1580,886,2466,0.0,3,0,Gd,8,Typ,1,Gd,Attchd,RFn,2.0,610.0,TA,TA,Y,159,214,Dec,WD ,12.736700896592344,3,2,3.0
20,RL,73.0,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,1466.0,GasA,Ex,Y,SBrkr,1466,0,1466,0.0,2,0,Gd,7,Typ,0,None,Attchd,Fin,3.0,610.0,TA,TA,Y,100,18,Jul,WD ,12.211060187041213,2,2,2.0
20,RL,120.0,10356,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,716.0,Unf,969.0,GasA,TA,Y,SBrkr,969,0,969,0.0,1,1,TA,5,Typ,0,None,Attchd,Unf,2.0,440.0,TA,TA,Y,0,0,Jan,WD ,11.711776323715394,32,32,32.0
20,RL,93.0,12299,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,1529.0,GasA,TA,Y,SBrkr,1664,0,1664,1.0,2,0,Gd,7,Typ,1,TA,Attchd,Fin,2.0,663.0,TA,TA,Y,0,0,Sep,WD ,12.269047444691562,29,22,29.0
20,RL,90.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,1173.0,Unf,1680.0,GasA,TA,Y,SBrkr,1691,0,1691,1.0,1,0,TA,5,Typ,0,None,Attchd,Unf,2.0,550.0,Gd,TA,Y,0,67,Apr,WD ,12.072541252905651,42,42,42.0
20,RL,64.0,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664.0,Unf,1208.0,GasA,Ex,Y,SBrkr,1208,0,1208,1.0,2,0,Gd,6,Typ,0,None,Attchd,RFn,2.0,628.0,TA,TA,Y,105,54,Sep,New,12.182804018590819,0,0,0.0
20,RL,75.0,11625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,BLQ,527.0,Unf,1052.0,GasA,TA,Y,SBrkr,1052,0,1052,0.0,1,1,TA,6,Typ,1,Po,Attchd,Fin,1.0,668.0,TA,TA,Y,0,215,Apr,WD ,11.639558115903595,42,42,25.0
50,RL,65.0,6435,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,972.0,GasA,Gd,Y,SBrkr,972,605,1577,0.0,1,0,Fa,6,Typ,1,Gd,Detchd,Unf,1.0,312.0,TA,TA,Y,0,0,Oct,WD ,11.850825253582627,67,56,67.0
20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,162.0,Rec,882.0,GasA,TA,Y,SBrkr,909,0,909,0.0,1,0,TA,5,Typ,0,None,Attchd,Unf,1.0,294.0,TA,TA,Y,0,155,Nov,COD,11.661345470088502,38,38,38.0
20,RL,88.0,11577,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,382.0,Ex,TA,PConc,Gd,TA,Gd,GLQ,1455.0,Unf,1838.0,GasA,Ex,Y,SBrkr,1838,0,1838,1.0,2,0,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,682.0,TA,TA,Y,161,225,Sep,New,12.793581494067123,1,0,1.0
60,RL,50.0,8340,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,675.0,GasA,TA,Y,SBrkr,686,702,1388,0.0,1,1,TA,6,Typ,0,None,Attchd,Unf,1.0,317.0,TA,TA,Y,406,36,Dec,WD ,11.967180737247824,29,29,29.0
20,RL,82.5,10708,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379.0,BLQ,1617.0,GasA,Ex,Y,FuseA,1867,0,1867,1.0,1,0,TA,7,Typ,3,Gd,Attchd,Fin,1.0,303.0,TA,TA,Y,476,0,Nov,COD,12.154779351142624,54,16,54.0
30,RM,60.0,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,1145.0,GasA,TA,Y,SBrkr,1301,0,1301,0.0,1,0,Fa,5,Min1,0,None,Detchd,Unf,2.0,440.0,TA,TA,Y,0,0,Oct,WD ,11.512925464970229,85,59,44.0
20,RL,80.0,8800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,1251.0,GasA,TA,Y,SBrkr,1251,0,1251,1.0,1,0,TA,6,Typ,2,Gd,Attchd,RFn,1.0,461.0,TA,TA,Y,0,116,Mar,WD ,11.982929094215963,42,42,42.0
20,RL,65.0,10739,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,1259.0,Unf,1431.0,GasA,Ex,Y,SBrkr,1444,0,1444,1.0,2,0,Gd,6,Typ,0,None,Attchd,RFn,2.0,577.0,TA,TA,Y,144,40,Apr,WD ,12.220961258023925,7,8,7.0
60,RL,88.5,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,1453.0,GasA,Ex,Y,SBrkr,1453,1357,2810,0.0,2,1,Gd,9,Typ,1,Ex,Attchd,RFn,2.0,750.0,Gd,Gd,Y,500,0,Jun,WD ,12.618182296357007,17,17,17.0
120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543.0,BLQ,923.0,GasA,TA,Y,SBrkr,923,0,923,0.0,2,0,TA,5,Typ,1,TA,Attchd,RFn,1.0,264.0,TA,TA,Y,80,0,May,WD ,11.870599909242044,30,30,30.0
60,RL,66.0,16226,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,1028.0,GasA,Ex,Y,SBrkr,1210,1242,2452,0.0,2,1,Gd,9,Typ,1,TA,BuiltIn,Fin,2.0,683.0,TA,TA,Y,208,50,May,WD ,12.495003937382387,9,8,9.0
90,RL,72.0,10899,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,GasA,TA,N,SBrkr,1224,0,1224,0.0,2,0,TA,8,Typ,0,None,CarPort,Unf,3.0,530.0,TA,TA,Y,0,0,Apr,WD ,11.542484267211773,43,43,43.0
120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201.0,Unf,1237.0,GasA,Ex,Y,SBrkr,1337,0,1337,1.0,2,0,TA,5,Typ,0,None,Attchd,Fin,2.0,405.0,TA,TA,Y,0,199,Mar,WD ,11.941455846009388,8,8,8.0
85,RL,70.0,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,1390.0,GasA,TA,Y,SBrkr,1701,0,1701,1.0,2,0,TA,6,Min2,2,TA,Basment,Fin,2.0,611.0,TA,TA,Y,0,0,Jan,WD ,12.049418835484797,32,26,32.0
50,RL,62.0,8707,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1093.0,GasA,TA,N,FuseF,1093,576,1669,0.0,1,1,TA,9,Min2,0,None,Attchd,Unf,1.0,288.0,Fa,TA,Y,0,0,May,WD ,11.580584113444043,82,56,82.0
20,RL,66.0,8300,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,TA,TA,CBlock,TA,TA,Mn,Rec,952.0,Unf,952.0,GasA,Gd,Y,SBrkr,952,0,952,1.0,1,0,TA,5,Typ,0,None,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,Aug,WD ,11.763684183317412,39,39,39.0
20,RL,72.0,9770,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,512.0,Unf,922.0,GasA,TA,Y,FuseA,922,0,922,1.0,1,0,TA,5,Typ,0,None,Attchd,Unf,1.0,308.0,TA,TA,Y,0,34,Apr,WD ,11.661345470088502,50,50,50.0
20,RL,80.0,17400,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,936.0,Unf,1126.0,GasA,Fa,Y,SBrkr,1126,0,1126,1.0,2,0,TA,5,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,P,295,41,May,WD ,11.982929094215963,29,29,29.0
120,RL,39.0,5070,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1280.0,GasA,Ex,Y,SBrkr,1280,0,1280,0.0,2,0,Gd,5,Typ,0,None,Attchd,RFn,2.0,506.0,TA,TA,Y,0,82,Aug,WD ,12.100712129872347,16,16,16.0
20,RL,66.0,7920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,CBlock,TA,TA,No,ALQ,81.0,GLQ,914.0,GasA,Ex,Y,SBrkr,914,0,914,0.0,1,0,Ex,5,Typ,0,None,Attchd,RFn,1.0,368.0,TA,Gd,Y,120,0,Oct,WD ,11.79810440720389,37,5,37.0
90,RM,78.0,7020,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1243.0,Unf,1288.0,GasA,Gd,Y,SBrkr,1368,0,1368,2.0,2,0,TA,8,Typ,0,None,Attchd,Fin,4.0,784.0,TA,TA,Y,0,48,Nov,WD ,12.2783933071098,9,9,9.0
70,RL,64.0,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547.0,Unf,771.0,GasA,Fa,Y,SBrkr,753,741,1494,0.0,1,0,Gd,7,Typ,2,Gd,Attchd,Unf,1.0,213.0,TA,TA,P,0,0,Nov,WD ,12.086725887897607,67,59,67.0
20,RL,76.0,10612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,1524.0,GasA,Gd,Y,SBrkr,1534,0,1534,0.0,2,0,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,484.0,TA,TA,Y,168,46,Jan,WD ,12.2783933071098,1,1,1.0
50,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,952.0,GasA,TA,Y,FuseA,994,588,1582,0.0,2,0,TA,6,Typ,1,Gd,Detchd,Unf,1.0,250.0,Fa,TA,Y,189,0,Feb,WD ,11.918390573078392,71,59,71.0
60,RL,90.0,12376,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470.0,Unf,1673.0,GasA,Gd,Y,SBrkr,1699,1523,3222,1.0,3,0,Gd,11,Typ,2,TA,Attchd,Unf,3.0,594.0,TA,TA,Y,367,0,May,WD ,12.676076274775909,20,20,20.0
20,RL,100.0,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,1516.0,GasA,TA,Y,SBrkr,1516,0,1516,0.0,1,1,TA,6,Typ,0,None,Attchd,RFn,2.0,472.0,TA,TA,Y,0,0,Feb,WD ,12.025749091398891,45,45,45.0
30,RL,55.0,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,GasA,TA,N,SBrkr,1032,0,1032,0.0,1,0,TA,6,Typ,1,TA,Detchd,Unf,1.0,260.0,TA,TA,Y,0,0,Jun,WD ,11.736069016284437,71,56,67.0
20,RM,103.0,12205,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,448.0,GasA,Gd,Y,SBrkr,1588,0,1588,0.0,2,0,TA,6,Maj2,0,None,None,None,0.0,0.0,None,None,N,0,0,Dec,WD ,11.082142548877775,59,16,0.0
20,RL,103.0,11175,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1316.0,GasA,Ex,Y,SBrkr,1316,0,1316,0.0,2,0,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,0,20,Oct,New,12.206777397134413,0,0,0.0
20,RL,85.0,9965,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1528.0,GasA,Ex,Y,SBrkr,1528,0,1528,0.0,3,2,Gd,6,Typ,1,TA,Attchd,Unf,2.0,480.0,TA,TA,Y,0,228,Sep,New,12.371061522195516,0,0,0.0
70,RM,50.0,8660,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,760.0,GasA,Ex,N,SBrkr,928,928,2168,0.0,2,0,Gd,11,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,467,160,Dec,WD ,11.719939634354555,109,16,11.0
50,RL,82.0,12375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,806.0,GasA,TA,Y,SBrkr,1081,341,1422,1.0,1,0,TA,7,Typ,1,TA,Detchd,Unf,1.0,288.0,TA,TA,Y,0,0,Jun,WD ,11.831379196088763,55,55,55.0
